id,area_index,area,time,time_end,time_stayed
10121,12,south stairway (1st floor),41324,41347,22
10121,13,common,41348,41395,42
10121,14,exit 5-0,41396,41456,60
10123,0,entrance 2-0,30930,30939,9
10123,1,common,30940,30949,9
10123,2,reception,30950,31178,228
10123,3,common,31179,31191,12
10123,4,reception,31192,31230,38
10123,5,common,31231,32448,1205
10123,6,exhibition hall,32449,33777,1326
10123,7,common,33778,33812,30
10123,8,main convention,33813,34965,1138
10123,9,common,34966,34992,24
10123,10,toilet 2,34993,35068,75
10123,11,common,35069,35417,321
10123,12,poster area,35418,35424,6
10123,13,common,35425,35899,461
10123,14,main convention,35900,37408,1503
10123,15,common,37409,37423,13
10123,16,service counter,37424,37437,12
10123,17,common,37438,37488,44
10123,18,south stairway (1st floor),37489,37504,14
10123,19,south stairway (2nd floor),37505,37527,21
10123,20,common,37528,37598,61
10123,21,toilet 3,37599,37837,237
10123,22,common,37838,37911,64
10123,23,south stairway (2nd floor),37912,37928,15
10123,24,south stairway (1st floor),37929,37952,22
10123,25,common,37953,38010,53
10123,26,room 1,38011,38665,652
10123,27,common,38666,38679,13
10123,28,poster area,38680,38699,18
10123,29,common,38700,39058,358
10123,30,poster area,39059,39080,20
10123,31,common,39081,39323,226
10123,32,main convention,39324,41145,1817
10123,33,common,41146,41202,50
10123,34,exit 15-0,41203,41263,60
10127,0,entrance 2-0,32150,32159,9
10127,1,common,32160,32178,17
10127,2,reception,32179,32558,379
10127,3,common,32559,32821,249
10127,4,service counter,32822,32828,6
10127,5,common,32829,32902,72
10127,6,main convention,32903,37708,4793
10127,7,common,37709,37736,25
10127,8,toilet 2,37737,37808,71
10127,9,common,37809,37853,41
10127,10,room 3,37854,38283,426
10127,11,common,38284,38374,80
10127,12,south stairway (1st floor),38375,38391,15
10127,13,south stairway (2nd floor),38392,38415,22
10127,14,common,38416,39057,635
10127,15,south stairway (2nd floor),39058,39074,15
10127,16,south stairway (1st floor),39075,39098,22
10127,17,common,39099,39256,145
10127,18,main convention,39257,41721,2446
10127,19,common,41722,41811,80
10127,20,south stairway (1st floor),41812,41828,15
10127,21,south stairway (2nd floor),41829,41854,24
10127,22,common,41855,41927,64
10127,23,toilet 3,41928,41978,50
10127,24,common,41979,42048,61
10127,25,south stairway (2nd floor),42049,42065,15
10127,26,south stairway (1st floor),42066,42089,22
10127,27,common,42090,42192,90
10127,28,main convention,42193,43042,841
10127,29,common,43043,43108,58
10127,30,exit 17-0,43109,43169,60
10134,0,entrance 4-0,32210,32217,7
10134,1,common,32218,32226,8
10134,2,reception,32227,32508,281
10134,3,common,32509,32518,9
10134,4,reception,32519,32555,36
10134,5,common,32556,32863,292
10134,6,main convention,32864,37925,5043
10134,7,common,37926,37977,48
10134,8,toilet 2,37978,38169,190
10134,9,common,38170,38274,94
10134,10,exhibition hall,38275,39096,815
10134,11,common,39097,39166,65
10134,12,main convention,39167,41744,2565
10134,13,common,41745,41782,35
10134,14,toilet 2,41783,41828,45
10134,15,common,41829,41868,37
10134,16,main convention,41869,43212,1329
10134,17,common,43213,43258,43
10134,18,service counter,43259,43267,8
10134,19,common,43268,43294,25
10134,20,exit 17-0,43295,43355,60
10135,0,entrance 2-0,34030,34038,8
10135,1,common,34039,34046,7
10135,2,reception,34047,34228,181
10135,3,common,34229,34256,25
10135,4,reception,34257,34278,21
10135,5,common,34279,34345,61
10135,6,sub convention c,34346,37202,2853
10135,7,common,37203,37248,40
10135,8,reception,37249,37256,7
10135,9,common,37257,37264,7
10135,10,exit 5-0,37265,37325,60
10136,0,entrance 0-2,30960,30968,8
10136,1,common,30969,30976,7
10136,2,reception,30977,31358,381
10136,3,common,31359,32417,1037
10136,4,main convention,32418,34915,2493
10136,5,common,34916,34941,23
10136,6,toilet 2,34942,34978,36
10136,7,common,34979,35202,200
10136,8,poster area,35203,35219,15
10136,9,common,35220,35252,30
10136,10,sub convention b,35253,38197,2943
10136,11,common,38198,38238,38
10136,12,poster area,38239,38254,14
10136,13,common,38255,38285,29
10136,14,poster area,38286,38648,360
10136,15,common,38649,38733,81
10136,16,south stairway (1st floor),38734,38750,15
10136,17,south stairway (2nd floor),38751,38775,23
10136,18,common,38776,38807,28
10136,19,rest area,38808,39091,281
10136,20,common,39092,39145,50
10136,21,south stairway (2nd floor),39146,39169,22
10136,22,south stairway (1st floor),39170,39200,29
10136,23,common,39201,39301,91
10136,24,main convention,39302,41598,2286
10136,25,common,41599,41648,47
10136,26,toilet 2,41649,41921,271
10136,27,common,41922,41962,37
10136,28,main convention,41963,42735,767
10136,29,common,42736,42808,64
10136,30,exit 17-0,42809,42869,60
10137,0,entrance 2-0,30610,30619,9
10137,1,common,30620,30629,9
10137,2,reception,30630,30858,228
10137,3,common,30859,30876,16
10137,4,reception,30877,30906,29
10137,5,common,30907,30999,81
10137,6,toilet 1,31000,31077,76
10137,7,common,31078,31107,26
10137,8,poster area,31108,31121,12
10137,9,common,31122,31194,64
10137,10,exhibition hall,31195,32456,1257
10137,11,common,32457,32545,84
10137,12,main convention,32546,37699,5141
10137,13,common,37700,37732,29
10137,14,toilet 2,37733,38002,268
10137,15,common,38003,38402,377
10137,16,poster area,38403,38422,18
10137,17,common,38423,38515,87
10137,18,sub convention a,38516,40586,2069
10137,19,common,40587,40600,13
10137,20,poster area,40601,40622,20
10137,21,common,40623,41648,1022
10137,22,poster area,41649,41677,26
10137,23,common,41678,41731,47
10137,24,exit 5-0,41732,41792,60
10142,0,entrance 4-0,34120,34128,8
10142,1,common,34129,34137,8
10142,2,reception,34138,34438,300
10142,3,common,34439,34448,9
10142,4,reception,34449,34467,18
10142,5,common,34468,34550,74
10142,6,sub convention b,34551,40479,5927
10142,7,common,40480,40523,40
10142,8,poster area,40524,40533,9
10142,9,common,40534,41118,584
10142,10,poster area,41119,41132,13
10142,11,common,41133,41192,56
10142,12,poster area,41193,41302,107
10142,13,common,41303,41315,12
10142,14,toilet 1,41316,41560,243
10142,15,common,41561,41748,172
10142,16,exit 17-0,41749,41809,60
10143,0,entrance 4-0,35240,35248,8
10143,1,common,35249,35263,13
10143,2,reception,35264,35678,414
10143,3,common,35679,35685,6
10143,4,reception,35686,35692,6
10143,5,common,35693,35812,103
10143,6,main convention,35813,37685,1866
10143,7,common,37686,39082,1393
10143,8,main convention,39083,41512,2426
10143,9,common,41513,41548,33
10143,10,toilet 2,41549,41647,97
10143,11,common,41648,41772,113
10143,12,exhibition hall,41773,41831,57
10143,13,common,41832,41892,56
10143,14,main convention,41893,43135,1235
10143,15,common,43136,43178,40
10143,16,service counter,43179,43187,8
10143,17,common,43188,43231,40
10143,18,exit 15-0,43232,43292,60
10145,0,entrance 2-0,38510,38517,7
10145,1,common,38518,38538,18
10145,2,reception,38539,38788,249
10145,3,common,38789,38870,73
10145,4,toilet 1,38871,39129,257
10145,5,common,39130,39304,159
10145,6,service counter,39305,39311,6
10145,7,common,39312,39341,28
10145,8,main convention,39342,41382,2034
10145,9,common,41383,41514,115
10145,10,poster area,41515,41548,33
10145,11,common,41549,41560,11
10145,12,poster area,41561,42278,716
10145,13,common,42279,42285,6
10145,14,poster area,42286,42628,342
10145,15,common,42629,42635,6
10145,16,toilet 1,42636,42685,48
10145,17,common,42686,42795,95
10145,18,exit 15-0,42796,42856,60
10146,0,entrance 2-0,30880,30889,9
10146,1,common,30890,30909,18
10146,2,reception,30910,31168,258
10146,3,common,31169,31268,87
10146,4,exhibition hall,31269,32569,1287
10146,5,common,32570,32725,149
10146,6,main convention,32726,37835,5101
10146,7,common,37836,37889,50
10146,8,toilet 2,37890,38248,358
10146,9,common,38249,38647,367
10146,10,sub convention a,38648,40910,2258
10146,11,common,40911,40942,31
10146,12,poster area,40943,40974,30
10146,13,common,40975,41205,212
10146,14,main convention,41206,41747,538
10146,15,common,41748,41924,159
10146,16,exit 5-0,41925,41985,60
10150,0,entrance 2-0,32420,32429,9
10150,1,common,32430,32466,34
10150,2,reception,32467,32798,331
10150,3,common,32799,33024,210
10150,4,main convention,33025,35006,1972
10150,5,common,35007,35040,30
10150,6,toilet 2,35041,35233,191
10150,7,common,35234,35270,32
10150,8,main convention,35271,37549,2270
10150,9,common,37550,37660,96
10150,10,poster area,37661,37669,8
10150,11,common,37670,37757,81
10150,12,poster area,37758,38178,418
10150,13,common,38179,38188,9
10150,14,room 1,38189,38646,456
10150,15,common,38647,38693,43
10150,16,toilet 1,38694,38838,144
10150,17,common,38839,38940,92
10150,18,south stairway (1st floor),38941,38957,15
10150,19,south stairway (2nd floor),38958,38981,22
10150,20,common,38982,39132,139
10150,21,south stairway (2nd floor),39133,39155,21
10150,22,south stairway (1st floor),39156,39184,27
10150,23,common,39185,39357,162
10150,24,main convention,39358,41411,2051
10150,25,common,41412,41461,44
10150,26,exhibition hall,41462,41806,338
10150,27,common,41807,41860,49
10150,28,main convention,41861,43097,1228
10150,29,common,43098,43181,77
10150,30,exit 15-0,43182,43242,60
10151,0,entrance 2-0,32080,32089,9
10151,1,common,32090,32098,8
10151,2,reception,32099,32518,419
10151,3,common,32519,32920,383
10151,4,main convention,32921,37801,4862
10151,5,common,37802,37979,159
10151,6,exit 5-0,37980,38040,60
10152,0,entrance 4-0,32270,32278,8
10152,1,common,32279,32301,21
10152,2,reception,32302,32738,436
10152,3,common,32739,33021,263
10152,4,main convention,33022,37975,4936
10152,5,common,37976,38260,266
10152,6,poster area,38261,38270,9
10152,7,common,38271,38345,70
10152,8,sub convention a,38346,40839,2492
10152,9,common,40840,40879,38
10152,10,poster area,40880,41458,576
10152,11,common,41459,41603,132
10152,12,exit 17-0,41604,41664,60
10155,0,entrance 4-0,34050,34058,8
10155,1,common,34059,34067,8
10155,2,reception,34068,34298,230
10155,3,common,34299,34388,82
10155,4,poster area,34389,34978,589
10155,5,common,34979,35556,576
10155,6,sub convention b,35557,39331,3771
10155,7,common,39332,39342,10
10155,8,poster area,39343,39359,15
10155,9,common,39360,39368,8
10155,10,toilet 1,39369,39728,359
10155,11,common,39729,39875,129
10155,12,service counter,39876,39998,122
10155,13,common,39999,40019,18
10155,14,exhibition hall,40020,41466,1444
10155,15,common,41467,41491,22
10155,16,exit 15-0,41492,41552,60
10157,0,entrance 2-0,33360,33367,7
10157,1,common,33368,33390,20
10157,2,reception,33391,33798,407
10157,3,common,33799,33888,76
10157,4,service counter,33889,33998,109
10157,5,common,33999,34012,12
10157,6,exhibition hall,34013,34211,196
10157,7,common,34212,34291,70
10157,8,poster area,34292,34299,7
10157,9,common,34300,34352,48
10157,10,sub convention b,34353,39966,5611
10157,11,common,39967,39975,8
10157,12,poster area,39976,39991,14
10157,13,common,39992,40002,10
10157,14,toilet 1,40003,40086,82
10157,15,common,40087,40096,9
10157,16,poster area,40097,40116,18
10157,17,common,40117,40580,459
10157,18,poster area,40581,40962,380
10157,19,common,40963,40986,23
10157,20,toilet 1,40987,41174,186
10157,21,common,41175,41213,37
10157,22,poster area,41214,41249,33
10157,23,common,41250,41275,23
10157,24,reception,41276,41282,6
10157,25,common,41283,41290,7
10157,26,exit 5-0,41291,41351,60
10162,0,entrance 4-0,31940,31947,7
10162,1,common,31948,31956,8
10162,2,reception,31957,32238,281
10162,3,common,32239,32374,121
10162,4,service counter,32375,32388,12
10162,5,common,32389,32441,46
10162,6,toilet 2,32442,32506,63
10162,7,common,32507,32526,17
10162,8,main convention,32527,34734,2201
10162,9,common,34735,34845,95
10162,10,poster area,34846,34852,6
10162,11,common,34853,34880,24
10162,12,sub convention b,34881,38128,3247
10162,13,common,38129,38868,736
10162,14,poster area,38869,38885,15
10162,15,common,38886,38896,10
10162,16,toilet 1,38897,38956,58
10162,17,common,38957,38967,10
10162,18,poster area,38968,38987,18
10162,19,common,38988,39054,60
10162,20,south stairway (1st floor),39055,39070,14
10162,21,south stairway (2nd floor),39071,39096,24
10162,22,common,39097,39145,45
10162,23,rest area,39146,39257,107
10162,24,common,39258,39281,20
10162,25,south stairway (2nd floor),39282,39297,14
10162,26,south stairway (1st floor),39298,39319,20
10162,27,common,39320,39428,98
10162,28,main convention,39429,41608,2171
10162,29,common,41609,41704,86
10162,30,south stairway (1st floor),41705,41722,16
10162,31,south stairway (2nd floor),41723,41746,22
10162,32,common,41747,41806,51
10162,33,toilet 3,41807,41978,171
10162,34,common,41979,42046,59
10162,35,south stairway (2nd floor),42047,42063,15
10162,36,south stairway (1st floor),42064,42086,21
10162,37,common,42087,42136,43
10162,38,service counter,42137,42142,5
10162,39,common,42143,42158,14
10162,40,main convention,42159,42963,799
10162,41,common,42964,43081,101
10162,42,exit 5-0,43082,43142,60
10163,0,entrance 4-0,31430,31438,8
10163,1,common,31439,31449,10
10163,2,reception,31450,31788,338
10163,3,common,31789,31839,46
10163,4,south stairway (1st floor),31840,31856,15
10163,5,south stairway (2nd floor),31857,31881,23
10163,6,common,31882,32471,580
10163,7,south stairway (2nd floor),32472,32492,19
10163,8,south stairway (1st floor),32493,32522,28
10163,9,common,32523,32742,209
10163,10,main convention,32743,34804,2049
10163,11,common,34805,34963,139
10163,12,poster area,34964,34978,13
10163,13,common,34979,34987,8
10163,14,sub convention b,34988,37503,2512
10163,15,common,37504,37512,8
10163,16,poster area,37513,37528,14
10163,17,common,37529,38098,546
10163,18,room 3,38099,38644,542
10163,19,common,38645,38807,145
10163,20,poster area,38808,38818,10
10163,21,common,38819,38868,46
10163,22,toilet 1,38869,38978,109
10163,23,common,38979,39029,46
10163,24,poster area,39030,39098,68
10163,25,common,39099,39355,242
10163,26,main convention,39356,41422,2064
10163,27,common,41423,41497,67
10163,28,toilet 2,41498,41832,333
10163,29,common,41833,41893,55
10163,30,main convention,41894,43088,1189
10163,31,common,43089,43126,35
10163,32,service counter,43127,43135,8
10163,33,common,43136,43177,38
10163,34,exit 15-0,43178,43238,60
10164,0,entrance 4-0,28060,28068,8
10164,1,common,28069,28075,6
10164,2,reception,28076,28082,6
10164,3,common,28083,28117,30
10164,4,south stairway (1st floor),28118,28133,14
10164,5,south stairway (2nd floor),28134,28156,21
10164,6,common,28157,28205,42
10164,7,room 6,28206,28818,611
10164,8,common,28819,28874,49
10164,9,south stairway (2nd floor),28875,28892,16
10164,10,south stairway (1st floor),28893,28917,23
10164,11,common,28918,28953,31
10164,12,reception,28954,39637,10682
10164,13,common,39638,39684,41
10164,14,south stairway (1st floor),39685,39702,16
10164,15,south stairway (2nd floor),39703,39727,23
10164,16,common,39728,39785,51
10164,17,room 6,39786,41400,1613
10164,18,common,41401,41423,20
10164,19,toilet 3,41424,42067,642
10164,20,common,42068,42088,18
10164,21,room 6,42089,42127,37
10164,22,common,42128,42177,43
10164,23,south stairway (2nd floor),42178,42193,14
10164,24,south stairway (1st floor),42194,42216,21
10164,25,common,42217,42253,32
10164,26,reception,42254,45036,2781
10164,27,common,45037,45043,6
10164,28,reception,45044,45050,6
10164,29,common,45051,45058,7
10164,30,exit 5-0,45059,45119,60
10170,0,entrance 2-0,32620,32629,9
10170,1,common,32630,32649,18
10170,2,reception,32650,33088,438
10170,3,common,33089,33236,130
10170,4,main convention,33237,38006,4759
10170,5,common,38007,38044,36
10170,6,service counter,38045,38061,15
10170,7,common,38062,38115,47
10170,8,south stairway (1st floor),38116,38132,15
10170,9,south stairway (2nd floor),38133,38155,21
10170,10,common,38156,38229,64
10170,11,toilet 3,38230,38917,686
10170,12,common,38918,38993,66
10170,13,south stairway (2nd floor),38994,39009,14
10170,14,south stairway (1st floor),39010,39032,21
10170,15,common,39033,39074,38
10170,16,poster area,39075,39122,43
10170,17,common,39123,39142,18
10170,18,sub convention a,39143,40739,1595
10170,19,common,40740,41118,373
10170,20,poster area,41119,41438,318
10170,21,common,41439,41559,109
10170,22,exit 17-0,41560,41620,60
10171,0,entrance 4-0,32670,32678,8
10171,1,common,32679,32691,12
10171,2,reception,32692,32868,176
10171,3,common,32869,32940,63
10171,4,toilet 1,32941,32998,57
10171,5,common,32999,33016,16
10171,6,poster area,33017,33032,14
10171,7,common,33033,34283,1245
10171,8,sub convention b,34284,40505,6215
10171,9,common,40506,40517,11
10171,10,poster area,40518,40531,13
10171,11,common,40532,40545,13
10171,12,poster area,40546,40567,20
10171,13,common,40568,40603,32
10171,14,south stairway (1st floor),40604,40619,14
10171,15,south stairway (2nd floor),40620,40642,21
10171,16,common,40643,40707,56
10171,17,toilet 3,40708,40786,77
