start_time,end_time,source,target,movement_count
54900,55199,sub convention a,poster area,1
54900,55199,sub convention b,poster area,4
54900,55199,sub convention c,poster area,8
54900,55199,sub convention d,poster area,9
54900,55199,sub convention d,sub convention a,1
54900,55199,toilet 1,exhibition hall,1
54900,55199,toilet 1,poster area,41
54900,55199,toilet 1,south stairway (1st floor),7
54900,55199,toilet 2,exhibition hall,1
54900,55199,toilet 2,poster area,7
54900,55199,toilet 2,south stairway (1st floor),2
54900,55199,toilet 2,sub convention d,1
54900,55199,toilet 2,toilet 1,3
54900,55199,toilet 3,north stairway (2nd floor),2
54900,55199,toilet 3,south stairway (2nd floor),9
55200,55499,exhibition hall,poster area,3
55200,55499,exhibition hall,south stairway (1st floor),2
55200,55499,exhibition hall,toilet 2,2
55200,55499,north stairway (1st floor),exhibition hall,1
55200,55499,north stairway (1st floor),sub convention a,2
55200,55499,north stairway (2nd floor),north stairway (1st floor),1
55200,55499,poster area,exhibition hall,1
55200,55499,poster area,room 3,1
55200,55499,poster area,south stairway (1st floor),10
55200,55499,poster area,sub convention a,18
55200,55499,poster area,sub convention d,1
55200,55499,poster area,toilet 1,12
55200,55499,poster area,toilet 2,3
55200,55499,room 1,poster area,1
55200,55499,room 1,south stairway (1st floor),1
55200,55499,room 2,toilet 2,1
55200,55499,south stairway (1st floor),poster area,4
55200,55499,south stairway (1st floor),south stairway (2nd floor),14
55200,55499,south stairway (1st floor),sub convention a,1
55200,55499,south stairway (1st floor),toilet 1,1
55200,55499,south stairway (2nd floor),rest area,6
55200,55499,south stairway (2nd floor),south stairway (1st floor),17
55200,55499,south stairway (2nd floor),toilet 3,6
55200,55499,sub convention b,poster area,5
55200,55499,sub convention c,poster area,6
55200,55499,sub convention d,poster area,2
55200,55499,toilet 1,exhibition hall,1
55200,55499,toilet 1,poster area,15
55200,55499,toilet 1,south stairway (1st floor),3
55200,55499,toilet 2,poster area,4
55200,55499,toilet 2,south stairway (1st floor),1
55200,55499,toilet 2,sub convention d,2
55200,55499,toilet 3,north stairway (2nd floor),1
55200,55499,toilet 3,rest area,2
55200,55499,toilet 3,south stairway (2nd floor),18
55500,55799,exhibition hall,poster area,6
55500,55799,poster area,south stairway (1st floor),3
55500,55799,poster area,sub convention a,10
55500,55799,poster area,sub convention d,3
55500,55799,poster area,toilet 1,20
55500,55799,poster area,toilet 2,1
55500,55799,room 2,toilet 2,1
55500,55799,room 3,exhibition hall,1
55500,55799,south stairway (1st floor),poster area,3
55500,55799,south stairway (1st floor),south stairway (2nd floor),7
55500,55799,south stairway (2nd floor),rest area,5
55500,55799,south stairway (2nd floor),south stairway (1st floor),8
55500,55799,south stairway (2nd floor),toilet 3,2
55500,55799,sub convention b,poster area,11
55500,55799,sub convention c,poster area,7
55500,55799,sub convention d,poster area,6
55500,55799,toilet 1,exhibition hall,2
55500,55799,toilet 1,poster area,9
55500,55799,toilet 1,south stairway (1st floor),1
55500,55799,toilet 1,sub convention a,1
55500,55799,toilet 2,exhibition hall,1
55500,55799,toilet 2,poster area,3
55500,55799,toilet 2,south stairway (1st floor),1
55500,55799,toilet 2,sub convention d,1
55500,55799,toilet 3,rest area,1
55500,55799,toilet 3,south stairway (2nd floor),5
55800,56099,exhibition hall,poster area,3
55800,56099,exhibition hall,south stairway (1st floor),5
55800,56099,exhibition hall,toilet 1,1
55800,56099,exhibition hall,toilet 2,10
55800,56099,poster area,exhibition hall,20
55800,56099,poster area,south stairway (1st floor),5
55800,56099,poster area,sub convention a,8
55800,56099,poster area,toilet 1,20
55800,56099,poster area,toilet 2,5
55800,56099,room 2,toilet 1,2
55800,56099,room 3,exhibition hall,1
55800,56099,south stairway (1st floor),exhibition hall,13
55800,56099,south stairway (1st floor),poster area,1
55800,56099,south stairway (1st floor),south stairway (2nd floor),12
55800,56099,south stairway (1st floor),sub convention a,1
55800,56099,south stairway (1st floor),toilet 2,2
55800,56099,south stairway (2nd floor),rest area,2
55800,56099,south stairway (2nd floor),south stairway (1st floor),11
55800,56099,south stairway (2nd floor),toilet 3,4
55800,56099,sub convention b,poster area,5
55800,56099,sub convention b,sub convention a,1
55800,56099,sub convention c,poster area,12
55800,56099,sub convention d,poster area,14
55800,56099,sub convention d,toilet 1,1
55800,56099,toilet 1,exhibition hall,3
55800,56099,toilet 1,poster area,9
55800,56099,toilet 1,room 2,1
55800,56099,toilet 1,south stairway (1st floor),2
55800,56099,toilet 1,toilet 2,1
55800,56099,toilet 2,exhibition hall,2
55800,56099,toilet 2,poster area,2
56100,56399,exhibition hall,poster area,1
56100,56399,exhibition hall,toilet 2,1
56100,56399,north stairway (1st floor),north stairway (2nd floor),1
56100,56399,north stairway (2nd floor),toilet 3,1
56100,56399,poster area,exhibition hall,3
56100,56399,poster area,north stairway (1st floor),2
56100,56399,poster area,room 2,1
56100,56399,poster area,south stairway (1st floor),14
56100,56399,poster area,sub convention a,6
56100,56399,poster area,toilet 1,187
56100,56399,poster area,toilet 2,6
56100,56399,room 2,poster area,1
56100,56399,room 2,toilet 1,1
56100,56399,room 3,south stairway (1st floor),1
56100,56399,room 3,toilet 2,1
56100,56399,room 5,south stairway (2nd floor),1
56100,56399,south stairway (1st floor),south stairway (2nd floor),35
56100,56399,south stairway (2nd floor),rest area,7
56100,56399,south stairway (2nd floor),south stairway (1st floor),2
56100,56399,south stairway (2nd floor),toilet 3,12
56100,56399,sub convention b,poster area,117
56100,56399,sub convention c,poster area,133
56100,56399,sub convention c,south stairway (1st floor),1
56100,56399,sub convention d,poster area,87
56100,56399,sub convention d,south stairway (1st floor),10
56100,56399,sub convention d,toilet 2,2
56100,56399,toilet 1,exhibition hall,2
56100,56399,toilet 1,poster area,24
56100,56399,toilet 1,room 2,1
56100,56399,toilet 1,south stairway (1st floor),10
56100,56399,toilet 1,toilet 2,1
56100,56399,toilet 2,exhibition hall,6
56100,56399,toilet 2,poster area,8
56100,56399,toilet 2,room 3,2
56100,56399,toilet 2,south stairway (1st floor),1
56100,56399,toilet 3,rest area,3
56100,56399,toilet 3,south stairway (2nd floor),1
56400,56699,exhibition hall,poster area,2
56400,56699,exhibition hall,south stairway (1st floor),1
56400,56699,exhibition hall,toilet 2,3
56400,56699,north stairway (1st floor),north stairway (2nd floor),5
56400,56699,north stairway (2nd floor),toilet 3,4
56400,56699,poster area,exhibition hall,2
56400,56699,poster area,north stairway (1st floor),2
56400,56699,poster area,room 2,4
56400,56699,poster area,room 4,1
56400,56699,poster area,south stairway (1st floor),23
56400,56699,poster area,sub convention a,35
56400,56699,poster area,toilet 1,100
56400,56699,poster area,toilet 2,25
56400,56699,room 3,poster area,1
56400,56699,south stairway (1st floor),exhibition hall,2
56400,56699,south stairway (1st floor),poster area,1
56400,56699,south stairway (1st floor),room 3,1
56400,56699,south stairway (1st floor),south stairway (2nd floor),52
56400,56699,south stairway (1st floor),toilet 2,1
56400,56699,south stairway (2nd floor),rest area,23
56400,56699,south stairway (2nd floor),south stairway (1st floor),5
56400,56699,south stairway (2nd floor),toilet 3,35
56400,56699,sub convention b,poster area,57
56400,56699,sub convention c,poster area,56
56400,56699,sub convention c,room 2,1
56400,56699,sub convention c,south stairway (1st floor),2
56400,56699,sub convention d,poster area,47
56400,56699,sub convention d,south stairway (1st floor),3
56400,56699,sub convention d,toilet 2,2
56400,56699,toilet 1,exhibition hall,3
56400,56699,toilet 1,north stairway (1st floor),2
56400,56699,toilet 1,poster area,106
56400,56699,toilet 1,room 2,2
56400,56699,toilet 1,south stairway (1st floor),21
56400,56699,toilet 1,sub convention a,1
56400,56699,toilet 1,toilet 2,1
56400,56699,toilet 2,exhibition hall,3
56400,56699,toilet 2,poster area,2
56400,56699,toilet 2,south stairway (1st floor),2
56400,56699,toilet 3,rest area,11
56400,56699,toilet 3,south stairway (2nd floor),4
56700,56999,exhibition hall,poster area,1
56700,56999,exhibition hall,south stairway (1st floor),3
56700,56999,exhibition hall,toilet 1,3
56700,56999,exhibition hall,toilet 2,4
56700,56999,north stairway (1st floor),toilet 1,1
56700,56999,north stairway (2nd floor),north stairway (1st floor),3
56700,56999,poster area,exhibition hall,3
56700,56999,poster area,room 2,3
56700,56999,poster area,south stairway (1st floor),44
56700,56999,poster area,sub convention a,26
56700,56999,poster area,toilet 1,142
56700,56999,poster area,toilet 2,14
56700,56999,rest area,south stairway (2nd floor),1
56700,56999,rest area,toilet 3,2
56700,56999,room 2,poster area,1
56700,56999,south stairway (1st floor),exhibition hall,3
56700,56999,south stairway (1st floor),poster area,4
56700,56999,south stairway (1st floor),south stairway (2nd floor),77
56700,56999,south stairway (1st floor),sub convention a,1
56700,56999,south stairway (1st floor),toilet 1,1
56700,56999,south stairway (1st floor),toilet 2,1
56700,56999,south stairway (2nd floor),rest area,36
56700,56999,south stairway (2nd floor),south stairway (1st floor),7
56700,56999,south stairway (2nd floor),toilet 3,26
56700,56999,sub convention b,poster area,71
56700,56999,sub convention c,poster area,91
56700,56999,sub convention c,south stairway (1st floor),3
56700,56999,sub convention d,poster area,46
56700,56999,sub convention d,room 2,1
56700,56999,sub convention d,south stairway (1st floor),4
56700,56999,sub convention d,toilet 2,2
56700,56999,toilet 1,exhibition hall,4
56700,56999,toilet 1,poster area,70
56700,56999,toilet 1,room 2,12
56700,56999,toilet 1,south stairway (1st floor),24
56700,56999,toilet 1,sub convention a,2
56700,56999,toilet 1,toilet 2,2
56700,56999,toilet 2,exhibition hall,4
56700,56999,toilet 2,poster area,8
56700,56999,toilet 2,room 2,1
56700,56999,toilet 2,south stairway (1st floor),1
56700,56999,toilet 2,sub convention a,1
56700,56999,toilet 3,north stairway (2nd floor),3
56700,56999,toilet 3,rest area,19
56700,56999,toilet 3,south stairway (2nd floor),7
57000,57299,exhibition hall,poster area,1
57000,57299,exhibition hall,south stairway (1st floor),4
57000,57299,exhibition hall,toilet 2,5
57000,57299,north stairway (1st floor),north stairway (2nd floor),2
57000,57299,north stairway (1st floor),room 2,3
57000,57299,north stairway (2nd floor),north stairway (1st floor),2
57000,57299,north stairway (2nd floor),toilet 3,2
57000,57299,poster area,exhibition hall,4
57000,57299,poster area,north stairway (1st floor),2
57000,57299,poster area,room 2,5
57000,57299,poster area,room 4,1
57000,57299,poster area,south stairway (1st floor),45
57000,57299,poster area,sub convention a,27
57000,57299,poster area,toilet 1,171
57000,57299,poster area,toilet 2,27
57000,57299,rest area,south stairway (2nd floor),1
57000,57299,rest area,toilet 3,1
57000,57299,room 2,poster area,1
57000,57299,room 2,toilet 1,2
57000,57299,south stairway (1st floor),exhibition hall,4
57000,57299,south stairway (1st floor),poster area,2
57000,57299,south stairway (1st floor),room 3,1
57000,57299,south stairway (1st floor),south stairway (2nd floor),91
57000,57299,south stairway (1st floor),toilet 1,1
57000,57299,south stairway (1st floor),toilet 2,1
57000,57299,south stairway (2nd floor),rest area,55
57000,57299,south stairway (2nd floor),south stairway (1st floor),11
57000,57299,south stairway (2nd floor),toilet 3,31
57000,57299,sub convention b,poster area,64
57000,57299,sub convention b,south stairway (1st floor),1
57000,57299,sub convention c,poster area,85
57000,57299,sub convention c,south stairway (1st floor),3
57000,57299,sub convention c,toilet 2,1
57000,57299,sub convention d,exhibition hall,1
57000,57299,sub convention d,poster area,70
57000,57299,sub convention d,room 2,1
57000,57299,sub convention d,south stairway (1st floor),6
57000,57299,sub convention d,toilet 2,1
57000,57299,toilet 1,exhibition hall,8
57000,57299,toilet 1,poster area,95
57000,57299,toilet 1,room 2,3
57000,57299,toilet 1,room 3,1
57000,57299,toilet 1,south stairway (1st floor),37
57000,57299,toilet 1,sub convention a,1
57000,57299,toilet 1,toilet 2,1
57000,57299,toilet 2,exhibition hall,11
57000,57299,toilet 2,poster area,10
57000,57299,toilet 2,room 2,2
57000,57299,toilet 2,south stairway (1st floor),3
57000,57299,toilet 2,toilet 1,2
57000,57299,toilet 3,north stairway (2nd floor),2
57000,57299,toilet 3,rest area,21
57000,57299,toilet 3,south stairway (2nd floor),7
57300,57599,exhibition hall,poster area,2
57300,57599,exhibition hall,south stairway (1st floor),4
57300,57599,exhibition hall,toilet 2,2
57300,57599,north stairway (1st floor),north stairway (2nd floor),5
57300,57599,north stairway (1st floor),room 2,1
57300,57599,north stairway (2nd floor),north stairway (1st floor),1
57300,57599,north stairway (2nd floor),toilet 3,2
57300,57599,poster area,exhibition hall,11
57300,57599,poster area,north stairway (1st floor),5
57300,57599,poster area,room 2,7
57300,57599,poster area,room 3,1
57300,57599,poster area,room 4,1
57300,57599,poster area,south stairway (1st floor),68
57300,57599,poster area,sub convention a,11
57300,57599,poster area,toilet 1,157
57300,57599,poster area,toilet 2,19
57300,57599,rest area,toilet 3,1
57300,57599,room 2,exhibition hall,1
57300,57599,room 2,toilet 1,1
57300,57599,room 3,exhibition hall,2
57300,57599,room 3,poster area,1
57300,57599,south stairway (1st floor),exhibition hall,3
57300,57599,south stairway (1st floor),poster area,3
57300,57599,south stairway (1st floor),south stairway (2nd floor),121
57300,57599,south stairway (1st floor),toilet 2,1
57300,57599,south stairway (2nd floor),rest area,66
57300,57599,south stairway (2nd floor),south stairway (1st floor),9
57300,57599,south stairway (2nd floor),toilet 3,37
57300,57599,sub convention b,poster area,48
57300,57599,sub convention b,south stairway (1st floor),2
57300,57599,sub convention c,poster area,72
57300,57599,sub convention d,poster area,60
57300,57599,sub convention d,south stairway (1st floor),7
57300,57599,sub convention d,toilet 2,4
57300,57599,toilet 1,exhibition hall,6
57300,57599,toilet 1,poster area,110
57300,57599,toilet 1,room 2,11
57300,57599,toilet 1,room 4,2
57300,57599,toilet 1,south stairway (1st floor),39
57300,57599,toilet 1,toilet 2,1
57300,57599,toilet 2,exhibition hall,7
57300,57599,toilet 2,poster area,10
57300,57599,toilet 2,room 2,2
57300,57599,toilet 2,room 3,2
57300,57599,toilet 2,south stairway (1st floor),6
57300,57599,toilet 2,sub convention a,1
57300,57599,toilet 2,toilet 1,2
57300,57599,toilet 3,north stairway (2nd floor),2
57300,57599,toilet 3,rest area,27
57300,57599,toilet 3,south stairway (2nd floor),5
57600,57899,exhibition hall,poster area,1
57600,57899,exhibition hall,room 2,1
57600,57899,exhibition hall,south stairway (1st floor),4
57600,57899,exhibition hall,toilet 2,7
57600,57899,north stairway (1st floor),poster area,1
57600,57899,north stairway (1st floor),room 2,2
57600,57899,north stairway (2nd floor),north stairway (1st floor),3
57600,57899,north stairway (2nd floor),toilet 3,3
57600,57899,poster area,exhibition hall,13
57600,57899,poster area,room 2,9
57600,57899,poster area,room 4,1
57600,57899,poster area,south stairway (1st floor),80
57600,57899,poster area,sub convention a,4
57600,57899,poster area,toilet 1,138
57600,57899,poster area,toilet 2,21
57600,57899,room 2,poster area,2
57600,57899,room 3,exhibition hall,2
57600,57899,room 5,toilet 3,1
57600,57899,south stairway (1st floor),poster area,1
57600,57899,south stairway (1st floor),south stairway (2nd floor),139
57600,57899,south stairway (1st floor),toilet 2,3
57600,57899,south stairway (2nd floor),rest area,97
57600,57899,south stairway (2nd floor),south stairway (1st floor),7
57600,57899,south stairway (2nd floor),toilet 3,36
57600,57899,sub convention a,poster area,10
57600,57899,sub convention b,poster area,48
57600,57899,sub convention b,south stairway (1st floor),1
57600,57899,sub convention c,poster area,59
57600,57899,sub convention c,south stairway (1st floor),1
57600,57899,sub convention c,toilet 2,1
57600,57899,sub convention d,poster area,36
57600,57899,sub convention d,room 2,1
57600,57899,sub convention d,south stairway (1st floor),9
57600,57899,sub convention d,toilet 1,1
57600,57899,sub convention d,toilet 2,2
57600,57899,toilet 1,exhibition hall,8
57600,57899,toilet 1,poster area,86
57600,57899,toilet 1,room 2,6
57600,57899,toilet 1,south stairway (1st floor),45
57600,57899,toilet 1,toilet 2,1
57600,57899,toilet 2,exhibition hall,13
57600,57899,toilet 2,poster area,5
57600,57899,toilet 2,south stairway (1st floor),4
57600,57899,toilet 2,toilet 1,2
57600,57899,toilet 3,north stairway (2nd floor),2
57600,57899,toilet 3,rest area,37
57600,57899,toilet 3,south stairway (2nd floor),4
57900,58199,exhibition hall,main convention,1
57900,58199,exhibition hall,poster area,1
57900,58199,exhibition hall,south stairway (1st floor),5
57900,58199,exhibition hall,toilet 2,3
57900,58199,main convention,toilet 1,1
57900,58199,north stairway (1st floor),room 2,4
57900,58199,north stairway (2nd floor),north stairway (1st floor),3
57900,58199,poster area,exhibition hall,11
57900,58199,poster area,room 2,8
57900,58199,poster area,room 4,1
57900,58199,poster area,south stairway (1st floor),95
57900,58199,poster area,sub convention a,2
57900,58199,poster area,toilet 1,160
57900,58199,poster area,toilet 2,20
57900,58199,rest area,south stairway (2nd floor),4
57900,58199,rest area,toilet 3,1
57900,58199,room 2,poster area,1
57900,58199,room 3,exhibition hall,1
57900,58199,south stairway (1st floor),exhibition hall,3
57900,58199,south stairway (1st floor),south stairway (2nd floor),143
57900,58199,south stairway (1st floor),toilet 2,3
57900,58199,south stairway (2nd floor),rest area,118
57900,58199,south stairway (2nd floor),south stairway (1st floor),8
57900,58199,south stairway (2nd floor),toilet 3,23
57900,58199,sub convention a,poster area,24
57900,58199,sub convention a,south stairway (1st floor),1
57900,58199,sub convention b,poster area,60
57900,58199,sub convention b,south stairway (1st floor),2
57900,58199,sub convention c,poster area,39
57900,58199,sub convention d,poster area,29
57900,58199,sub convention d,south stairway (1st floor),1
57900,58199,sub convention d,toilet 2,1
57900,58199,toilet 1,exhibition hall,7
57900,58199,toilet 1,poster area,109
57900,58199,toilet 1,room 2,5
57900,58199,toilet 1,room 3,1
57900,58199,toilet 1,south stairway (1st floor),34
57900,58199,toilet 1,toilet 2,2
57900,58199,toilet 2,exhibition hall,16
57900,58199,toilet 2,poster area,6
57900,58199,toilet 2,room 2,1
57900,58199,toilet 2,south stairway (1st floor),3
57900,58199,toilet 2,toilet 1,1
57900,58199,toilet 3,north stairway (2nd floor),3
57900,58199,toilet 3,rest area,28
57900,58199,toilet 3,south stairway (2nd floor),2
58200,58499,exhibition hall,poster area,1
58200,58499,exhibition hall,toilet 2,1
58200,58499,poster area,exhibition hall,11
58200,58499,poster area,room 2,9
58200,58499,poster area,room 4,1
58200,58499,poster area,south stairway (1st floor),81
58200,58499,poster area,toilet 1,131
58200,58499,poster area,toilet 2,18
58200,58499,rest area,south stairway (2nd floor),4
58200,58499,rest area,toilet 3,1
58200,58499,room 2,poster area,3
58200,58499,room 6,room 5,1
58200,58499,south stairway (1st floor),exhibition hall,4
58200,58499,south stairway (1st floor),poster area,2
58200,58499,south stairway (1st floor),south stairway (2nd floor),136
58200,58499,south stairway (1st floor),toilet 1,2
58200,58499,south stairway (1st floor),toilet 2,1
58200,58499,south stairway (2nd floor),rest area,111
58200,58499,south stairway (2nd floor),south stairway (1st floor),8
58200,58499,south stairway (2nd floor),toilet 3,19
58200,58499,sub convention a,poster area,98
58200,58499,sub convention b,poster area,39
58200,58499,sub convention c,poster area,12
58200,58499,sub convention d,poster area,19
58200,58499,sub convention d,south stairway (1st floor),3
58200,58499,sub convention d,toilet 2,2
58200,58499,toilet 1,exhibition hall,2
58200,58499,toilet 1,poster area,74
58200,58499,toilet 1,room 2,7
58200,58499,toilet 1,room 3,1
58200,58499,toilet 1,south stairway (1st floor),60
58200,58499,toilet 1,toilet 2,1
58200,58499,toilet 2,exhibition hall,12
58200,58499,toilet 2,poster area,6
58200,58499,toilet 2,south stairway (1st floor),2
58200,58499,toilet 3,rest area,23
58200,58499,toilet 3,room 6,1
58200,58499,toilet 3,south stairway (2nd floor),2
58500,58799,exhibition hall,poster area,8
58500,58799,exhibition hall,room 1,84
58500,58799,exhibition hall,south stairway (1st floor),3
58500,58799,exhibition hall,toilet 2,2
58500,58799,north stairway (1st floor),north stairway (2nd floor),1
58500,58799,north stairway (1st floor),room 1,1
58500,58799,north stairway (2nd floor),north stairway (1st floor),1
58500,58799,north stairway (2nd floor),toilet 3,1
58500,58799,poster area,exhibition hall,14
58500,58799,poster area,room 1,284
58500,58799,poster area,room 2,8
58500,58799,poster area,room 4,1
58500,58799,poster area,south stairway (1st floor),45
58500,58799,poster area,toilet 1,75
58500,58799,poster area,toilet 2,15
58500,58799,rest area,south stairway (2nd floor),304
58500,58799,rest area,toilet 3,1
58500,58799,room 2,poster area,3
58500,58799,room 2,room 1,98
58500,58799,room 3,exhibition hall,1
58500,58799,room 4,room 1,3
58500,58799,room 5,south stairway (2nd floor),64
58500,58799,south stairway (1st floor),poster area,2
58500,58799,south stairway (1st floor),room 1,81
58500,58799,south stairway (1st floor),south stairway (2nd floor),89
58500,58799,south stairway (1st floor),toilet 1,1
58500,58799,south stairway (1st floor),toilet 2,1
58500,58799,south stairway (2nd floor),rest area,78
58500,58799,south stairway (2nd floor),south stairway (1st floor),351
58500,58799,south stairway (2nd floor),toilet 3,16
58500,58799,sub convention a,north stairway (1st floor),1
58500,58799,sub convention a,poster area,109
58500,58799,sub convention a,room 1,1
58500,58799,sub convention a,south stairway (1st floor),1
58500,58799,sub convention b,poster area,12
58500,58799,sub convention b,south stairway (1st floor),1
58500,58799,sub convention b,toilet 1,1
58500,58799,sub convention c,poster area,10
58500,58799,sub convention d,poster area,6
58500,58799,sub convention d,room 1,1
58500,58799,toilet 1,exhibition hall,4
58500,58799,toilet 1,poster area,47
58500,58799,toilet 1,room 1,109
58500,58799,toilet 1,room 2,1
58500,58799,toilet 1,room 3,1
58500,58799,toilet 1,south stairway (1st floor),28
58500,58799,toilet 1,toilet 2,1
58500,58799,toilet 2,exhibition hall,2
58500,58799,toilet 2,poster area,7
58500,58799,toilet 2,room 1,14
58500,58799,toilet 2,south stairway (1st floor),1
58500,58799,toilet 3,rest area,16
58500,58799,toilet 3,south stairway (2nd floor),12
58800,59099,exhibition hall,poster area,3
58800,59099,exhibition hall,room 1,75
58800,59099,exhibition hall,south stairway (1st floor),3
58800,59099,poster area,exhibition hall,1
58800,59099,poster area,room 1,22
58800,59099,poster area,room 2,1
58800,59099,poster area,south stairway (1st floor),14
58800,59099,poster area,toilet 1,10
58800,59099,poster area,toilet 2,14
58800,59099,rest area,south stairway (2nd floor),302
58800,59099,rest area,toilet 3,1
58800,59099,room 1,poster area,4
58800,59099,room 2,room 1,2
58800,59099,room 3,room 1,1
58800,59099,room 4,poster area,1
58800,59099,room 4,room 1,3
58800,59099,south stairway (1st floor),exhibition hall,1
58800,59099,south stairway (1st floor),poster area,14
58800,59099,south stairway (1st floor),room 1,424
58800,59099,south stairway (1st floor),south stairway (2nd floor),28
58800,59099,south stairway (2nd floor),rest area,31
58800,59099,south stairway (2nd floor),south stairway (1st floor),367
58800,59099,south stairway (2nd floor),toilet 3,3
58800,59099,sub convention a,poster area,3
58800,59099,sub convention a,toilet 1,1
58800,59099,toilet 1,exhibition hall,2
58800,59099,toilet 1,north stairway (1st floor),1
58800,59099,toilet 1,poster area,20
58800,59099,toilet 1,room 1,10
58800,59099,toilet 1,room 2,3
58800,59099,toilet 1,south stairway (1st floor),11
58800,59099,toilet 1,toilet 2,1
58800,59099,toilet 2,exhibition hall,6
58800,59099,toilet 2,poster area,1
58800,59099,toilet 2,room 1,27
58800,59099,toilet 3,north stairway (2nd floor),1
58800,59099,toilet 3,rest area,8
58800,59099,toilet 3,south stairway (2nd floor),9
59100,59399,exhibition hall,room 1,1
59100,59399,exhibition hall,south stairway (1st floor),3
59100,59399,north stairway (1st floor),north stairway (2nd floor),1
59100,59399,north stairway (1st floor),room 2,1
59100,59399,north stairway (2nd floor),north stairway (1st floor),1
59100,59399,poster area,exhibition hall,3
59100,59399,poster area,room 1,3
59100,59399,poster area,room 2,2
59100,59399,poster area,south stairway (1st floor),27
59100,59399,poster area,sub convention a,4
59100,59399,poster area,sub convention d,1
59100,59399,poster area,toilet 1,15
59100,59399,poster area,toilet 2,2
59100,59399,rest area,south stairway (2nd floor),2
59100,59399,rest area,toilet 3,1
59100,59399,room 1,exhibition hall,2
59100,59399,room 1,north stairway (1st floor),1
59100,59399,room 1,poster area,195
59100,59399,room 1,room 2,37
59100,59399,room 1,south stairway (1st floor),156
59100,59399,room 1,toilet 1,103
59100,59399,room 1,toilet 2,1
59100,59399,south stairway (1st floor),exhibition hall,1
59100,59399,south stairway (1st floor),poster area,2
59100,59399,south stairway (1st floor),room 1,196
59100,59399,south stairway (1st floor),south stairway (2nd floor),169
59100,59399,south stairway (1st floor),toilet 2,1
59100,59399,south stairway (2nd floor),rest area,102
59100,59399,south stairway (2nd floor),south stairway (1st floor),3
59100,59399,south stairway (2nd floor),toilet 3,7
59100,59399,toilet 1,exhibition hall,1
59100,59399,toilet 1,poster area,14
59100,59399,toilet 1,room 2,1
59100,59399,toilet 1,south stairway (1st floor),11
59100,59399,toilet 2,exhibition hall,7
59100,59399,toilet 2,poster area,1
59100,59399,toilet 2,room 1,7
59100,59399,toilet 2,room 2,1
59100,59399,toilet 2,room 4,1
59100,59399,toilet 2,south stairway (1st floor),1
59100,59399,toilet 3,rest area,3
59100,59399,toilet 3,south stairway (2nd floor),2
59400,59699,exhibition hall,poster area,28
59400,59699,exhibition hall,sub convention d,4
59400,59699,exhibition hall,toilet 1,1
59400,59699,north stairway (1st floor),north stairway (2nd floor),1
59400,59699,north stairway (1st floor),poster area,1
59400,59699,north stairway (2nd floor),north stairway (1st floor),1
59400,59699,north stairway (2nd floor),toilet 3,2
59400,59699,poster area,exhibition hall,2
59400,59699,poster area,north stairway (1st floor),1
59400,59699,poster area,room 2,2
59400,59699,poster area,south stairway (1st floor),18
59400,59699,poster area,sub convention a,113
59400,59699,poster area,sub convention b,100
59400,59699,poster area,sub convention c,99
59400,59699,poster area,sub convention d,188
59400,59699,poster area,toilet 1,13
59400,59699,poster area,toilet 2,2
59400,59699,rest area,south stairway (2nd floor),239
59400,59699,rest area,toilet 3,2
59400,59699,room 1,exhibition hall,17
59400,59699,room 1,poster area,207
59400,59699,room 1,room 2,46
59400,59699,room 1,room 3,2
59400,59699,room 1,room 4,3
59400,59699,room 1,south stairway (1st floor),323
59400,59699,room 1,sub convention a,5
59400,59699,room 1,sub convention b,1
59400,59699,room 1,sub convention c,3
59400,59699,room 1,sub convention d,4
59400,59699,room 1,toilet 1,119
59400,59699,room 1,toilet 2,26
59400,59699,room 2,poster area,57
59400,59699,room 2,sub convention c,2
59400,59699,room 2,sub convention d,6
59400,59699,room 3,exhibition hall,1
59400,59699,room 4,poster area,2
59400,59699,south stairway (1st floor),exhibition hall,3
59400,59699,south stairway (1st floor),poster area,38
59400,59699,south stairway (1st floor),south stairway (2nd floor),331
59400,59699,south stairway (1st floor),sub convention a,2
59400,59699,south stairway (1st floor),sub convention d,12
59400,59699,south stairway (1st floor),toilet 1,1
59400,59699,south stairway (2nd floor),rest area,247
59400,59699,south stairway (2nd floor),room 6,1
59400,59699,south stairway (2nd floor),south stairway (1st floor),209
59400,59699,south stairway (2nd floor),toilet 3,19
59400,59699,toilet 1,poster area,119
59400,59699,toilet 1,room 2,5
59400,59699,toilet 1,south stairway (1st floor),9
59400,59699,toilet 2,poster area,5
59400,59699,toilet 2,south stairway (1st floor),2
59400,59699,toilet 2,sub convention d,1
59400,59699,toilet 3,north stairway (2nd floor),1
59400,59699,toilet 3,south stairway (2nd floor),10
59700,59999,exhibition hall,poster area,7
59700,59999,exhibition hall,sub convention c,1
59700,59999,exhibition hall,sub convention d,4
59700,59999,north stairway (1st floor),poster area,1
59700,59999,north stairway (2nd floor),north stairway (1st floor),1
59700,59999,poster area,room 2,1
59700,59999,poster area,south stairway (1st floor),1
59700,59999,poster area,sub convention a,119
59700,59999,poster area,sub convention b,102
59700,59999,poster area,sub convention c,95
59700,59999,poster area,sub convention d,122
59700,59999,poster area,toilet 1,1
59700,59999,poster area,toilet 2,1
59700,59999,rest area,south stairway (2nd floor),115
59700,59999,room 1,exhibition hall,13
59700,59999,room 1,poster area,11
